Player Alias,Poker Site,Hands,Net Won,VP$IP,PFR,3Bet,"Postflop
Agg%",W$WSF%,WTSD%,"Won $
at SD",Wins,Losses,Vs. Player
Player 242,2,393,-15.82,0.124681934,0.10178117,0.050359712,0.26315789,0.333333321,0.222222214,0.499999917,19,13,-6.05
Player 243,1,948,17.5,0.13185654,0.054852321,0.016393443,0.337837836,0.450450446,0.234234232,0.615384592,,,
Player 244,2,314,-21.54,0.140127388,0.085987261,0.026086956,0.378048776,0.499999987,0.263157888,0.39999996,,,
Player 245,2,72,6.43,0.597222214,0.083333332,0,0.365079359,0.333333324,0.27777777,0.39999996,,,
Player 246,2,53,-20.43,0.415094332,0.283018863,0.111111105,0.3076923,0.31249998,0.374999977,0.499999917,,,
Player 247,19,40,-0.6,0.224999994,0.099999998,0,0.307692284,0.49999995,0.09999999,0.999999,,,
Player 248,19,56,-7.91,0.107142855,0.017857143,0,0.272727248,0.142857122,0.142857122,0,,,
Player 249,2,286,4.98,0.384615383,0.062937063,0.026315789,0.425925924,0.522935775,0.266055043,0.379310332,,,
Player 250,2,228,10.07,0.364035086,0.039473684,0.047619047,0.310975608,0.538461532,0.269230766,0.571428544,,,
Player 251,2,55,6.96,0.109090907,0.054545454,0.041666665,0.249999969,0.999999667,0.666666444,0.9999995,,,
Player 252,19,211,-8.5,0.255924169,0.104265402,0.051282051,0.447619043,0.490566028,0.22641509,0.499999958,5,8,4.85
Player 253,2,81,4.56,0.135802467,0.074074073,0,0.227272717,0.181818165,0.272727248,0.666666444,,,
Player 254,19,231,-56.98,0.28138528,0.147186147,0,0.458823524,0.35294117,0.137254899,0.285714245,4,13,8.47
Player 255,2,2514,40.53,0.119331742,0.105011933,0.067982456,0.370370369,0.502673794,0.304812833,0.52631578,,,
Player 256,1,2045,99.74,0.244498777,0.145232274,0.024853801,0.331527627,0.43859649,0.285087719,0.538461534,,,
Player 257,2,77,-16.93,0.376623372,0.129870128,0,0.399999992,0.346153833,0.38461537,0.39999996,,,
Player 258,2,358,-47.71,0.416201116,0.259776536,0.056910569,0.423423422,0.452991449,0.188034186,0.27272726,,,
Player 259,19,108,-20.65,0.203703702,0.092592592,0.048780487,0.378378368,0.499999972,0.499999972,0.333333296,,,
Player 260,1,85,-0.89,0.599999993,0.094117646,0.038461537,0.219298244,0.404255311,0.489361692,0.478260849,,,
Player 261,1,76,13.31,0.28947368,0.105263157,0,0.326086949,0.421052609,0.526315762,0.39999996,,,
Player 262,2,210,-123.03,0.438095236,0.314285713,0.051948051,0.287581697,0.447761187,0.432835814,0.241379302,,,
Player 263,2,255,-11.98,0.45098039,0.062745098,0.025641025,0.360975608,0.601941742,0.223300969,0.608695626,,,
Player 264,19,41,-25.57,0.21951219,0.121951217,0.052631576,0.421052609,0.222222198,0.222222198,0,,,
Player 265,2,132,7.88,0.204545453,0.098484848,0.021276595,0.19565217,0.499999975,0.449999978,0.666666593,,,
Player 266,2,59,-5.1,0.101694914,0.067796609,0,0.545454496,0.333333278,0.166666639,0,,,
Player 267,19,1010,32.75,0.123762376,0.06039604,0.020289855,0.293785309,0.484210521,0.221052629,0.666666635,24,23,-27.15
Player 268,19,142,-22.47,0.147887323,0.119718309,0.068181817,0.260869554,0.307692284,0.230769213,0.333333222,,,
Player 269,19,98,-29.88,0.255102038,0.13265306,0.068965515,0.351351342,0.533333298,0.466666636,0.57142849,6,4,15.85
Player 270,2,87,27.94,0.218390802,0.080459769,0.028571428,0.181818176,0.562499965,0.437499973,0.999999857,,,
Player 271,2,577,-38.11,0.263431542,0.098786828,0.039823009,0.391304346,0.491379306,0.275862067,0.31249999,,,
Player 272,1,454,20.37,0.350220264,0.154185022,0.0125,0.293333332,0.407999997,0.215999998,0.481481464,,,
Player 273,19,80,-7.34,0.599999993,0.349999996,0.222222214,0.44444444,0.418604641,0.348837201,0.266666649,3,9,-12.76
Player 274,1,7892,-280.34,0.197795236,0.050557527,0.015252976,0.315315315,0.453544391,0.275292498,0.444999999,43,67,-12.35
Player 275,2,329,-36.85,0.610942247,0.249240121,0.06542056,0.496732025,0.503311255,0.278145694,0.428571418,,,
Player 276,2,166,-36.82,0.240963854,0.048192771,0.017857143,0.22222222,0.384615375,0.4102564,0.249999984,,,
Player 277,2,68,3.13,0.397058818,0.220588232,0.049999998,0.393939382,0.315789457,0.210526305,0.249999938,,,
Player 278,1,94,-27.05,0.244680848,0.085106382,0,0.156862742,0.227272717,0.40909089,0.333333296,,,
Player 279,2,58,18.56,0.137931032,0.103448274,0.047619045,0.555555494,0.99999975,0.249999938,0.999999,,,
Player 280,2,114,-14.47,0.499999996,0.175438595,0.032258063,0.493506487,0.581395335,0.186046507,0.374999953,,,
Player 281,2,527,-137.2,0.269449715,0.108159393,0.031914893,0.28691983,0.353982298,0.256637166,0.172413787,,,
Player 282,1,293,18.67,0.160409556,0.006825939,0,0.141791044,0.385964906,0.385964906,0.727272694,,,
Player 283,2,79,12.45,0.253164554,0.101265822,0.032258063,0.297297289,0.499999972,0.333333315,0.833333194,,,
Player 284,2,180,-52.28,0.216666665,0.127777777,0.098591548,0.387096768,0.374999988,0.31249999,0.19999998,,,
Player 285,2,82,1.04,0.26829268,0.121951218,0.038461537,0.448275847,0.692307639,0.153846142,0.9999995,,,
Player 286,2,1847,-191.78,0.112615051,0.082837033,0.038520801,0.346405228,0.416149066,0.267080744,0.441860455,,,
Player 287,1,45,-27.08,0.64444443,0.222222217,0.272727248,0.409836059,0.407407392,0.518518499,0.214285699,,,
Player 288,2,78,3.03,0.128205127,0.051282051,0.026315789,0.124999992,0.374999953,0.374999953,0.666666444,,,
Player 289,2,140,0.5,0.34285714,0.135714285,0.081632651,0.183098589,0.416666655,0.333333324,0.666666611,,,
Player 290,2,328,18.87,0.140243902,0.088414634,0,0.285714281,0.448275847,0.310344817,0.555555494,8,10,-4.85
Player 291,2,52,15.11,0.365384608,0.288461533,0.133333324,0.523809499,0.749999938,0.249999979,0.666666444,,,
Player 292,1,68,12.65,0.529411757,0.235294114,0.19999999,0.311475405,0.343749989,0.124999996,0.499999875,,,
Player 293,1,48,-18.52,0.416666658,0.166666663,0.043478259,0.399999989,0.352941156,0.29411763,0.19999996,,,
Player 294,2,87,-6.27,0.321839077,0.137931033,0.037037036,0.274193544,0.499999981,0.307692296,0.624999922,,,
Player 295,1,58,-21.34,0.637931023,0.293103443,0.055555552,0.378787873,0.457142844,0.314285705,0.363636331,,,
Player 296,2,73,4.59,0.10958904,0.10958904,0.115384611,0.249999969,0.499999875,0.499999875,0.49999975,,,
Player 297,2,112,-31.48,0.321428569,0.214285712,0.166666663,0.299999995,0.379310332,0.344827574,0.39999996,,,
Player 298,1,95,2.16,0.494736837,0.115789472,0.029411764,0.45783132,0.441860455,0.209302321,0.222222198,,,
Player 299,2,186,7.96,0.112903225,0.102150537,0.027777777,0.565217367,0.692307639,0.076923071,0.999999,11,3,1.4
Player 300,2,238,-38.31,0.420168065,0.1302521,0.075949366,0.326633164,0.467391299,0.391304344,0.499999986,,,
Player 301,19,65,-2.97,0.353846148,0.138461536,0,0.242424235,0.249999988,0.149999993,0,,,
Player 302,2,66,-1.51,0.151515149,0.136363634,0.111111105,0.333333296,0.59999988,0.39999992,0.49999975,,,
Player 303,1,119,-11.23,0.159663864,0.100840335,0.023809523,0.344827574,0.235294104,0.176470578,0,,,
Player 304,1,77,-18.06,0.376623372,0.051948051,0.058823528,0.181818179,0.464285698,0.535714267,0.533333298,,,
Player 305,1,43,3.32,0.302325574,0.116279067,0.055555552,0.523809499,0.583333285,0.166666653,0.49999975,,,
Player 306,2,65,-15.27,0.738461527,0.046153845,0,0.252427182,0.466666656,0.355555548,0.499999969,8,4,5.75
Player 307,1,50,7.75,0.319999994,0.02,0,0.478260849,0.583333285,0.249999979,0.333333222,,,
Player 308,19,213,21.42,0.150234741,0.112676056,0.025974026,0.499999988,0.61904759,0.285714272,0.666666556,5,11,-4.63
Player 309,1,503,12.5,0.326043737,0.178926441,0,0.313559321,0.407999997,0.295999998,0.567567552,,,
Player 310,2,318,-62.04,0.537735847,0.355345911,0.037735849,0.469178081,0.446969694,0.393939391,0.326923071,,,
Player 311,19,41,10.57,0.170731703,0.07317073,0,0.416666632,0.39999992,0.59999988,0.666666444,,,
Player 312,2,67,-0.45,0.283582085,0.029850746,0,0.432432421,0.526315762,0.368421033,0.714285612,,,
Player 313,1,179,-30.66,0.189944133,0.044692737,0,0.277777773,0.266666658,0.166666661,0.19999996,,,
Player 314,2,61,6.03,0.327868847,0.131147539,0,0.148148143,0.399999973,0.266666649,0.749999813,,,
Player 315,19,91,-1.92,0.25274725,0.164835163,0.033333332,0.406249987,0.59999996,0.333333311,0.39999992,,,
Player 316,19,715,0.69,0.177622377,0.106293706,0.027559055,0.361581919,0.432989686,0.185567008,0.44444442,21,21,-27.4
Player 317,19,54,-5.62,0.444444436,0.148148145,0,0.449999989,0.549999973,0.449999978,0.444444395,,,
Player 318,2,302,-0.16,0.158940397,0.089403973,0.019607843,0.296296293,0.384615375,0.179487175,0.428571367,,,
Player 319,2,116,23.97,0.172413792,0.086206896,0.097560973,0.371428561,0.470588208,0.29411763,0.39999992,,,
Player 320,2,137,-47.3,0.532846711,0.0729927,0.024390243,0.173076922,0.384615379,0.415384609,0.444444428,,,
Player 321,19,135,-56.64,0.570370366,0.096296296,0.018867924,0.333333331,0.313432831,0.268656712,0.388888867,9,6,10.35
Player 322,19,58,-16.75,0.258620685,0.051724137,0,0.416666649,0.461538426,0.153846142,0,,,
Player 323,2,214,10.53,0.420560746,0.074766355,0.014285714,0.425925923,0.476744181,0.232558137,0.449999978,,,
Player 324,2,471,-28.46,0.144373673,0.093418259,0.036809816,0.233009706,0.333333327,0.228070171,0.384615355,,,
Player 325,1,44,3.97,0.340909083,0.045454544,0,0.423076907,0.466666636,0.266666649,0.499999875,,,
Player 326,2,87,-11.78,0.517241373,0.022988505,0,0.234567898,0.317073163,0.195121946,0.374999953,,,
Player 327,2,119,-22.88,0.672268902,0,0,0.19125683,0.407407402,0.382716045,0.419354825,,,
Player 328,1,111,-11.27,0.5045045,0.135135134,0,0.25225225,0.359999993,0.439999991,0.40909089,,,
Player 329,1,126,-8.3,0.246031744,0.087301587,0.078431371,0.21621621,0.333333319,0.124999995,0.333333222,,,
Player 330,2,133,-3.69,0.127819548,0.045112782,0.020833333,0.29268292,0.499999975,0.19999999,0.99999975,,,
Player 331,2,2184,3.02,0.173992674,0.123168498,0.05443038,0.310195227,0.42738589,0.282157675,0.485294111,,,
Player 332,1,67,-2.89,0.074626865,0.044776119,0.038461537,0.333333222,0.333333222,0,0,,,
Player 333,1,72,-21.13,0.472222216,0.20833333,0,0.464285706,0.392857129,0.32142856,0.444444395,,,
Player 334,1,87,-22.18,0.37931034,0.080459769,0.041666665,0.294871791,0.363636353,0.5151515,0.411764682,,,
Player 335,2,422,2.14,0.244075829,0.16113744,0.013605442,0.357142854,0.447761187,0.223880594,0.399999973,,,
Player 336,2,150,23.17,0.173333332,0.093333333,0.018867924,0.349999991,0.521739108,0.173913036,0.749999813,,,
Player 337,2,291,22.51,0.250859106,0.034364261,0,0.344827583,0.393442617,0.27868852,0.470588208,,,
Player 338,2,1318,56.91,0.16616085,0.113808801,0.05720339,0.244274808,0.436090222,0.300751877,0.499999988,33,57,8.3
Player 339,1,74,-32.1,0.135135133,0.054054053,0.081081079,0.263157881,0.374999953,0.499999938,0.499999875,,,
Player 340,1,46,6.64,0.2173913,0.06521739,0,0.333333315,0.49999995,0.19999998,0.49999975,,,
Player 341,2,150,-42.58,0.659999996,0.273333332,0.124999997,0.349999998,0.372093019,0.395348833,0.294117638,,,
Player 342,2,97,-17.88,0.278350513,0.123711339,0.083333331,0.354166659,0.499999979,0.291666655,0.428571367,,,
Player 343,2,57,-1.52,0.245614031,0,0,0.187499988,0.333333278,0.666666556,0.499999875,,,
Player 344,1,112,6.68,0.151785713,0.089285713,0,0.499999983,0.533333298,0.199999987,0.999999667,,,
Player 345,1,40,0.55,0.274999993,0.074999998,0,0.315789457,0.363636331,0.272727248,0.333333222,,,
Player 346,2,62,1.39,0.290322576,0.064516128,0.086956518,0.342105254,0.352941156,0.470588208,0.499999938,,,
Player 347,2,56,-5.97,0.14285714,0.017857143,0,0.333333306,0.333333278,0.333333278,0.49999975,,,
Player 348,2,221,37.41,0.339366514,0.108597285,0.044776119,0.411764702,0.492063484,0.190476187,0.499999958,,,
Player 349,2,47,-6.56,0.425531906,0,0,0.378378368,0.44444442,0.333333315,0.333333278,,,
Player 350,19,1271,-68.38,0.167584579,0.095987411,0.029268293,0.306547618,0.372093021,0.226744185,0.46153845,40,38,-6.93
Player 351,19,186,-29.26,0.413978492,0.123655913,0.087719297,0.177304963,0.424242418,0.348484843,0.43478259,11,13,7.55
Player 352,19,108,-28.35,0.148148147,0.092592592,0.027027026,0.190476181,0.285714265,0.214285699,0.333333222,,,
Player 353,2,76,-0.7,0.171052629,0.171052629,0.13636363,0,0,0.49999975,0,,,
Player 354,19,115,7.2,0.269565215,0,0,0.124999998,0.413793089,0.310344817,0.666666593,6,5,-0.89
Player 355,2,152,-0.01,0.138157894,0.078947368,0.052631578,0.173913036,0.272727248,0.272727248,0.333333222,,,
Player 356,1,747,-44.98,0.219544846,0.096385542,0.042471042,0.175438596,0.357142855,0.396103894,0.524590155,,,
Player 357,2,115,-38.63,0.356521736,0.113043477,0.07317073,0.21333333,0.451612889,0.451612889,0.571428531,,,
Player 358,2,300,5.09,0.366666665,0.08,0,0.277173912,0.34653465,0.22772277,0.565217367,,,
Player 359,2,40,18.13,0.224999994,0.124999997,0,0.29411763,0.624999922,0.374999953,0.666666444,,,
Player 360,2,99,6.56,0.2020202,0.17171717,0.103448272,0.173913036,0.49999995,0.59999994,0.499999917,,,
Player 361,2,134,10.9,0.432835818,0.02238806,0,0.209677418,0.389830502,0.288135588,0.529411734,,,
Player 362,1,48,-6.35,0.333333326,0.104166664,0,0.538461518,0.285714265,0.357142832,0.19999996,,,
Player 363,2,3593,49.18,0.166713053,0.141942666,0.074015748,0.348441926,0.449035811,0.261707988,0.599999994,,,
Player 364,1,91,-47.35,0.406593402,0.175824174,0,0.316666661,0.225806444,0.290322571,0,,,
Player 365,2,125,-12.51,0.159999999,0.087999999,0.024999999,0.228571422,0.526315762,0.315789457,0.666666556,,,
Player 366,2,205,22.52,0.146341463,0.107317073,0.014492753,0.199999994,0.388888867,0.277777762,0.59999988,8,7,-0.35
Player 367,2,144,-22.85,0.402777775,0.104166666,0.044444443,0.235849054,0.229166662,0.374999992,0.333333315,,,
Player 368,2,45,-8.71,0.377777769,0.111111109,0.062499996,0.249999992,0.285714265,0.499999964,0.142857122,,,
Player 369,2,794,134.98,0.327455919,0.158690176,0.033783784,0.308270676,0.379999998,0.274999999,0.618181807,,,
Player 370,2,226,13.76,0.345132742,0.207964601,0.023529411,0.243243241,0.389830502,0.203389827,0.666666611,,,
Player 371,2,82,-27.73,0.378048776,0.073170731,0,0.365079359,0.285714276,0.428571413,0.333333306,,,
Player 372,1,55,-6.79,0.327272721,0.072727271,0,0.181818174,0.249999984,0.124999992,0,,,
Player 373,2,17827,136.46,0.139227015,0.113984406,0.044177334,0.267967146,0.39175932,0.27207325,0.526442306,25,13,12.12
Player 374,2,53,-1.99,0.245283014,0.075471697,0,0.421052609,0.416666632,0.083333326,0,,,
Player 375,1,125,-2.28,0.183999999,0.04,0,0.272727268,0.481481464,0.296296285,0.499999938,,,
Player 376,19,300,24.28,0.159999999,0.086666666,0.008849557,0.219178079,0.435897425,0.3076923,0.833333264,9,9,1.75
Player 377,2,60,-2.48,0.316666661,0.166666664,0.08333333,0.206896545,0.266666649,0.266666649,0.249999938,,,
Player 378,19,60,-3.64,0.149999998,0,0,0.238095227,0.444444395,0.222222198,0,,,
Player 379,2,51,-51.8,0.529411754,0.313725484,0.153846142,0.365384608,0.43478259,0.391304331,0.222222198,,,
Player 380,1,563,-5.53,0.197158081,0.031971581,0.005154639,0.199186991,0.376068373,0.39316239,0.499999989,,,
Player 381,19,2354,-77.72,0.114698386,0.076890399,0.013921114,0.21529745,0.295918366,0.183673468,0.472222209,88,41,18.62
Player 382,19,49,5.75,0.102040814,0.081632651,0.099999995,0.39999996,0.79999984,0.19999996,0.999999,,,
Player 383,1,89,-0.03,0.134831459,0.078651685,0.124999995,0.249999991,0.307692284,0.384615355,0.19999996,,,
Player 384,2,61,-28.2,0.508196713,0.049180327,0,0.528301877,0.407407392,0.222222214,0,,,
Player 385,19,147,-43.96,0.142857142,0.06802721,0.03125,0.184210521,0.199999987,0.466666636,0.142857122,,,
Player 386,19,42,-18.99,0.499999988,0.261904756,0,0.499999987,0.578947338,0.210526305,0,,,
Player 387,1,787,-34.99,0.132147395,0.07750953,0.032846715,0.184523808,0.255102038,0.183673468,0.44444442,,,
Player 388,19,148,-14.37,0.520270267,0.033783784,0,0.194968552,0.352112671,0.422535205,0.466666651,9,9,2.1
Player 389,1,412,-13.85,0.281553397,0.038834951,0.025641025,0.255707761,0.377358487,0.292452827,0.419354825,,,
Player 390,19,89,41.62,0.303370783,0.112359549,0.058823528,0.265306117,0.541666644,0.333333319,0.624999922,,,
Player 391,2,75,-14.67,0.346666662,0.066666666,0.039999998,0.325581388,0.476190454,0.285714272,0.166666639,,,
Player 392,2,43,-4.84,0.511627895,0.162790694,0.181818174,0.249999993,0.411764682,0.235294104,0.249999938,,,
Player 393,2,52,-6.53,0.249999995,0.192307689,0.052631576,0.449999978,0.545454496,0.181818165,0,,,
Player 394,2,164,-39.93,0.201219511,0.073170731,0.012820513,0.392156855,0.38461537,0.346153833,0.333333296,,,
Player 395,2,105,-33.99,0.590476185,0.057142857,0.055555554,0.401515148,0.491803271,0.327868847,0.249999988,,,
Player 396,1,42,-58.18,0.238095232,0.119047616,0,0.235294104,0.285714245,0.57142849,0,,,
Player 397,1,825,-34.28,0.151515151,0.08,0.030927835,0.263440859,0.339999997,0.199999998,0.549999973,,,
Player 398,1,58,-4.5,0.137931032,0.086206895,0,0,0,0.19999996,0,,,
Player 399,19,63,-23.63,0.492063484,0.158730156,0,0.379310338,0.413793089,0.13793103,0.249999938,,,
Player 400,2,111,82.34,0.522522518,0.261261259,0.17241379,0.383177567,0.521739119,0.391304339,0.611111077,,,
Player 401,1,17132,312.87,0.123394817,0.109152463,0.045852653,0.316166439,0.441393168,0.281982585,0.539192398,,,
Player 402,2,77,6.04,0.298701295,0.142857141,0,0.666666639,0.583333285,0.416666632,0.59999988,,,
Player 403,2,16977,109.38,0.158920893,0.138775991,0.05181003,0.30684259,0.406174334,0.270581114,0.494407158,,,
Player 404,1,78,-0.06,0.230769228,0.089743589,0.030303029,0.25925925,0.352941156,0.176470578,0.333333222,,,
Player 405,2,85,-13.29,0.411764701,0.16470588,0.045454543,0.271186436,0.482758604,0.241379302,0.285714245,,,
Player 406,19,42,-4.41,0.166666663,0.142857139,0,0.499999964,0.333333278,0.333333278,0.49999975,,,
Player 407,19,91,22.38,0.395604391,0.197802196,0.142857136,0.287499996,0.432432421,0.351351342,0.461538426,,,
Player 408,19,50,6.86,0.399999992,0.119999998,0,0.095238093,0.333333315,0.44444442,0.624999922,,,
Player 409,19,72,17.61,0.402777772,0.013888889,0,0.254901956,0.519999979,0.359999986,0.777777691,,,
Player 410,2,2710,67.36,0.191143911,0.150922509,0.041869523,0.305683563,0.439628482,0.281733745,0.549450543,,,
Player 411,1,106,9.91,0.330188676,0.103773584,0.022222222,0.25454545,0.29999999,0.29999999,0.333333296,,,
Player 412,2,1074,-4.59,0.351955307,0.081005587,0.008310249,0.240713224,0.415430266,0.222551928,0.559999993,,,
Player 413,1,230,-26.83,0.182608695,0.113043478,0.104651162,0.423529407,0.534883708,0.302325574,0.384615355,,,
Player 414,1,41,-19.25,0.317073163,0.097560973,0.066666662,0.304347813,0.076923071,0.153846142,0,,,
Player 415,2,10257,-189.99,0.168372819,0.137272107,0.068769537,0.353018951,0.470265324,0.310155535,0.44837758,,,
Player 416,1,728,-5.65,0.167582417,0.125,0.060240964,0.25142857,0.38947368,0.221052629,0.61904759,,,
Player 417,2,996,-99.03,0.259036144,0.104417671,0.034267913,0.215777262,0.437810943,0.353233829,0.563380274,,,
Player 418,2,79,-31.72,0.303797465,0.151898732,0,0.322580635,0.466666636,0.333333311,0.39999992,,,
Player 419,1,211,48.36,0.355450235,0.142180094,0.023529411,0.341880339,0.561403499,0.368421046,0.523809499,,,
Player 420,2,51,-8.42,0.196078428,0.117647057,0.142857133,0.105263152,0.222222198,0.444444395,0.499999875,,,
Player 421,2,106,-30.23,0.396226411,0.094339622,0.020833333,0.212499997,0.35897435,0.3076923,0.333333306,,,
Player 422,19,536,-26.98,0.201492537,0.09141791,0.027624309,0.238372092,0.325842693,0.224719099,0.59999997,15,11,3.6
Player 423,19,126,-51.34,0.396825394,0.285714283,0.121212118,0.419354834,0.355555548,0.333333326,0.199999987,5,6,-1.93
Player 424,1,142,-39.35,0.450704222,0.246478872,0.052631578,0.295774646,0.327868847,0.508196713,0.290322571,,,
Player 425,2,56,-14.52,0.303571423,0.107142855,0,0.296296285,0.230769213,0.384615355,0.19999996,,,
Player 426,2,166,-30.98,0.31325301,0.138554216,0,0.289156623,0.390243893,0.195121946,0.624999922,,,
Player 427,19,85,-15.24,0.235294115,0.117647057,0,0.343749989,0.374999977,0.374999977,0.499999917,,,
Player 428,2,206,2.23,0.140776698,0.077669903,0,0.293103443,0.499999981,0.538461518,0.571428531,,,
